NEIGHBORHOOD_CLUSTER,CENSUS_TRACT,offensegroup,LONGITUDE,END_DATE,offense-text,SHIFT,YBLOCK,DISTRICT,WARD,YEAR,offensekey,BID,sector,PSA,ucr-rank,BLOCK_GROUP,VOTING_PRECINCT,XBLOCK,BLOCK,START_DATE,CCN,OFFENSE,OCTO_RECORD_ID,ANC,REPORT_DAT,METHOD,location,LATITUDE
cluster 11,001001,property,-77.0852995777749,2019-05-16T13:42:17.000,theft/other,evening,143559,2,3,2019,property|theft/other,,2D1,202,6,001001 1,precinct 31,392607,5300 - 5399 block of wisconsin avenue nw,2019-05-16T13:30:10.000,19084070,theft/other,19084070-01,3E,2019-05-16T22:43:38.000Z,others,"38.959915251272726,-77.085301891543978",38.9599074542529
cluster 15,001302,property,-77.0580805326973,2019-05-16T14:23:02.000,theft/other,evening,140772.69,2,3,2019,property|theft/other,,2D1,203,6,001302 2,precinct 27,394964.33,3319 - 3499 block of connecticut avenue nw,2019-05-16T14:22:17.000,19084074,theft/other,19084074-01,3C,2019-05-16T22:04:08.000Z,others,"38.934832073647613,-77.058082836451547",38.9348242806608
,010900,property,-77.011089465643,,theft/other,evening,128205,7,8,2019,property|theft/other,,7D3,708,6,010900 2,precinct 126,399037,4680 - 4699 block of martin luther king jr avenue sw,2019-05-07T16:41:06.000,19078399,theft/other,19078399-01,8D,2019-05-07T22:24:32.000Z,others,"38.821631284879061,-77.011091747860974",38.8216235129786
cluster 25,008001,property,-76.9865123675662,2019-05-15T18:01:15.000,theft/other,evening,136698,1,6,2019,property|theft/other,,1D2,104,6,008001 1,precinct 81,401170,600 - 699 block of elliott street ne,2019-05-15T17:59:16.000,19084202,theft/other,19084202-01,6A,2019-05-17T00:47:46.000Z,others,"38.898139563297129,-76.986514646789431",38.8981317750368
cluster 31,007807,violent,-76.9229533236416,,robbery,evening,137294,6,7,2019,violent|robbery,,6D1,608,4,007807 2,precinct 95,406683,934 - 1099 block of eastern avenue ne,2019-05-16T17:02:53.000,19084213,robbery,19084213-01,7C,2019-05-16T22:58:48.000Z,others,"38.903483920886103,-76.922955583391357",38.903476129183
cluster 28,007504,property,-76.9809993041415,2019-05-16T15:00:54.000,theft/other,evening,133032,7,8,2019,property|theft/other,,7D1,701,6,007504 1,precinct 114,401649,1600 - 1699 block of u street se,2019-05-16T14:00:41.000,19084225,theft/other,19084225-01,8A,2019-05-16T23:40:46.000Z,others,"38.865114040829788,-76.981001579635915",38.8651062590285
cluster 8,005800,property,-77.0239906646866,2019-05-02T21:59:06.000,theft/other,evening,137069,1,2,2019,property|theft/other,downtown,1D1,101,6,005800 1,precinct 129,397919,900 - 999 block of 9th street nw,2019-05-02T21:25:17.000,19075224,theft/other,19075224-01,2C,2019-05-03T02:54:44.000Z,others,"38.901479979013267,-77.023992955785189",38.9014721914759
cluster 6,005301,property,-77.0384881077787,2019-05-02T10:00:54.000,motor vehicle theft,midnight,138346,3,2,2019,property|motor vehicle theft,,3D3,301,8,005301 1,precinct 15,396662,1700 - 1723 block of 17th street nw,2019-05-02T01:00:04.000,19075267,motor vehicle theft,19075267-01,2B,2019-05-03T03:25:41.000Z,others,"38.912979763964955,-77.038490404094432",38.91297197465
cluster 2,002701,property,-77.0364589571654,2019-05-02T23:00:46.000,theft/other,midnight,140889,3,1,2019,property|theft/other,,3D1,302,6,002701 4,precinct 40,396839,3517 - 3648 block of 16th street nw,2019-05-02T22:00:15.000,19075269,theft/other,19075269-01,1D,2019-05-03T03:14:56.000Z,others,"38.93588857437107,-77.036461254250895",38.9358807803636
cluster 32,009604,property,-76.9588808254282,2019-05-02T17:16:28.000,theft/other,evening,136542,6,7,2019,property|theft/other,,6D3,603,6,009604 2,precinct 101,403567,3000 - 3399 block of benning road ne,2019-05-02T16:47:58.000,19075023,theft/other,19075023-01,7D,2019-05-03T02:10:28.000Z,others,"38.896727801274629,-76.958883095958939",38.8967200122706
cluster 5,010800,property,-77.0441878426029,,theft/other,evening,136956,2,2,2019,property|theft/other,,2D3,207,6,010800 1,precinct 2,396167,1900 - 1999 block of pennsylvania avenue nw,2019-05-07T18:00:02.000,19078462,theft/other,19078462-01,2A,2019-05-07T22:35:31.000Z,others,"38.900456140181042,-77.044190139927764",38.9004483536036
cluster 17,001803,property,-77.0334283345035,2019-05-07T18:45:07.000,theft/other,evening,144287,4,4,2019,property|theft/other,,4D1,402,6,001803 2,precinct 60,397103,6300  - 6315 block of 14th street nw,2019-05-07T00:00:40.000,19078521,theft/other,19078521-01,4A,2019-05-07T23:39:43.000Z,others,"38.96649959758826,-77.03343063252079",38.9664917973026
cluster 28,007503,property,-76.9900100454468,2019-05-07T20:20:52.000,theft f/auto,midnight,132951,7,8,2019,property|theft f/auto,anacostia,7D1,701,7,007503 1,precinct 114,400867,2200 - 2228 block of martin luther king jr avenue se,2019-05-07T19:35:38.000,19078544,theft f/auto,19078544-01,8A,2019-05-08T05:02:16.000Z,others,"38.864385477430496,-76.990012323702629",38.8643776961115
cluster 23,008803,property,-76.9975557009568,2019-05-07T21:00:59.000,theft f/auto,evening,137949,5,5,2019,property|theft f/auto,,5D1,501,7,008803 1,precinct 76,400212,1300 - 1399 block of 5th street ne,2019-05-07T20:35:03.000,19078566,theft f/auto,19078566-01,5D,2019-05-08T02:43:51.000Z,others,"38.909409766995019,-76.997557984307122",38.9094019768732
cluster 28,007504,violent,-76.9739826421821,,assault w/dangerous weapon,evening,132857,6,8,2019,violent|assault w/dangerous weapon,,6D2,607,3,007504 1,precinct 114,402258,2300 - 2399 block of good hope road se,2019-05-07T20:10:15.000,19078582,assault w/dangerous weapon,19078582-01,8B,2019-05-08T02:25:42.000Z,gun,"38.863536215603979,-76.973984915395505",38.8635284338603
cluster 23,008803,property,-76.9986048961573,2019-05-07T23:17:46.000,theft f/auto,midnight,137998,5,5,2019,property|theft f/auto,,5D1,501,7,008803 1,precinct 76,400121,1300 - 1399 block of 4th street ne,2019-05-07T22:13:52.000,19078668,theft f/auto,19078668-01,5D,2019-05-08T03:35:01.000Z,others,"38.90985119308128,-76.998607179861352",38.9098434029095
cluster 34,007604,property,-76.9617425737213,2019-05-12T08:15:15.000,theft f/auto,day,133558,6,7,2019,property|theft f/auto,,6D2,605,7,007604 3,precinct 108,403320,3100 - 3199 block of pennsylvania avenue se,2019-05-12T08:10:27.000,19081528,theft f/auto,19081528-01,7B,2019-05-12T13:52:50.000Z,others,"38.869847744885469,-76.961744843507034",38.8698399614125
cluster 2,002802,property,-77.0346119088991,2019-05-12T12:00:54.000,theft/other,day,140521,4,1,2019,property|theft/other,,4D3,408,6,002802 2,precinct 41,396999,1400 - 1599 block of newton street nw,2019-05-12T11:30:54.000,19081589,theft/other,19081589-01,1A,2019-05-12T16:31:46.000Z,others,"38.932574080079348,-77.034614205206424",38.9325662866708
cluster 12,001301,property,-77.0581649274055,2019-05-12T14:48:15.000,theft f/auto,evening,142322,2,3,2019,property|theft f/auto,,2D1,203,7,001301 1,precinct 138,394958,4500 - 4599 block of 29th street nw,2019-05-12T13:59:22.000,19081636,theft f/auto,19081636-01,3F,2019-05-13T01:30:34.000Z,others,"38.948788668928145,-77.058167232041455",38.9487808731334
cluster 7,005201,property,-77.0332633366381,2019-05-12T16:05:12.000,theft/other,evening,137977,2,2,2019,property|theft/other,,2D3,208,6,005201 3,precinct 16,397115,1400 - 1499 block of p street nw,2019-05-12T15:00:26.000,19081657,theft/other,19081657-01,2F,2019-05-12T20:15:47.000Z,others,"38.909657289987784,-77.033265631123754",38.9096495011476
cluster 32,009603,violent,-76.9529128504562,2019-05-17T03:30:54.000,assault w/dangerous weapon,midnight,135978,6,7,2019,violent|assault w/dangerous weapon,,6D3,603,3,009603 3,precinct 102,404085,100 - 199 block of 36th street ne,2019-05-17T02:20:53.000,19084502,assault w/dangerous weapon,19084502-01,7F,2019-05-17T08:13:41.000Z,knife,"38.891644827226116,-76.952915118818439",38.8916370390256
cluster 18,002201,property,-77.0236371099014,2019-05-17T09:30:26.000,theft/other,day,142213,4,4,2019,property|theft/other,,4D2,407,6,002201 2,precinct 55,397951,4700  - 4799 block of 8th street nw,2019-05-17T09:11:05.000,19084587,theft/other,19084587-01,4D,2019-05-17T13:57:58.000Z,others,"38.947818847861988,-77.023639403723934",38.9478110509724
cluster 3,004400,property,-77.0219199846024,2019-05-17T11:03:19.000,theft/other,day,138672,3,1,2019,property|theft/other,,3D2,305,6,004400 2,precinct 137,398099,1900 - 1999 block of 7th street nw,2019-05-17T09:35:07.000,19084605,theft/other,19084605-01,1B,2019-05-17T16:17:22.000Z,others,"38.915920765218793,-77.021922275938465",38.9159129746927
cluster 9,010200,property,-77.0187411722034,2019-05-17T08:30:49.000,theft/other,day,135355,1,6,2019,property|theft/other,southwest,1D1,103,6,010200 1,precinct 142,398374,400 - 599 block of c street sw,2019-05-17T08:10:18.000,19084669,theft/other,19084669-01,6D,2019-05-17T16:21:13.000Z,others,"38.886040592285937,-77.018743460724949",38.8860328076669
cluster 28,007503,property,-76.9910239860772,2019-03-30T18:25:00.000,theft/other,evening,132981,7,8,2019,property|theft/other,anacostia,7D1,701,6,007503 1,precinct 119,400779,2200 - 2299 block of shannon place se,2019-03-30T12:25:00.000,19400453,theft/other,19400453-01,8A,2019-04-03T22:35:22.000Z,others,"38.864655812214906,-76.991026264665265",38.8646480308791
cluster 2,002801,property,-77.0343128583432,2019-03-19T21:00:00.000,theft/other,evening,140710,4,1,2019,property|theft/other,,4D3,408,6,002801 1,precinct 41,397025,1401 - 1499 block of oak street nw,2019-03-19T15:48:00.000,19400456,theft/other,19400456-01,1A,2019-04-04T22:19:38.000Z,others,"38.934276738000889,-77.034315154661613",38.9342689442381
cluster 14,000300,property,-77.0750472378262,2019-04-07T20:30:00.000,theft/other,day,139203,2,3,2019,property|theft/other,,2D2,204,6,000300 4,precinct 11,393492,3730 - 3749 block of benton street nw,2019-04-07T19:00:00.000,19400462,theft/other,19400462-01,3B,2019-04-08T12:14:39.000Z,others,"38.920682144640615,-77.075049545996663",38.9206743551388
cluster 31,007808,property,-76.9123028087091,2019-04-04T20:55:00.000,theft/other,evening,136068,6,7,2019,property|theft/other,,6D1,608,6,007808 2,precinct 96,407608,200 - 299 block of 62nd street ne,2019-04-04T20:45:00.000,19400483,theft/other,19400483-01,7C,2019-04-08T00:46:14.000Z,others,"38.892432153185318,-76.9123050644682",38.8924243633166
cluster 8,005201,property,-77.0315667806576,2019-04-07T09:00:00.000,theft f/auto,day,137555,3,2,2019,property|theft f/auto,,3D3,307,7,005201 1,precinct 17,397262,10 - 10 block of thomas circle nw,2019-04-05T19:30:00.000,19400493,theft f/auto,19400493-01,2F,2019-04-10T18:01:57.000Z,others,"38.905856237775417,-77.031569074382645",38.9058484496383
cluster 25,008302,property,-76.9973139237093,2019-04-23T08:09:51.000,theft/other,day,136927,1,6,2019,property|theft/other,,1D2,104,6,008302 1,precinct 83,400233,600 - 699 block of h street ne,2019-04-23T07:43:49.000,19068715,theft/other,19068715-01,6C,2019-04-23T12:09:44.000Z,others,"38.900203225440336,-76.997316206422454",38.9001954371661
cluster 21,009204,violent,-76.9971632321309,2019-04-23T07:19:00.000,robbery,day,139229,5,5,2019,violent|robbery,,5D1,502,4,009204 2,precinct 74,400246,500 - 799 block of rhode island avenue ne,2019-04-23T07:15:01.000,19068723,robbery,19068723-01,5E,2019-04-23T13:06:48.000Z,others,"38.920940427557078,-76.997165516063163",38.9209326350958
cluster 26,007000,property,-76.994974889719,2019-04-23T08:40:56.000,theft/other,day,135043,1,6,2019,property|theft/other,capitol hill,1D3,106,6,007000 2,precinct 90,400436,400 - 499 block of 8th street se,2019-04-23T08:05:52.000,19068731,theft/other,19068731-01,6B,2019-04-23T13:26:12.000Z,others,"38.883231372576333,-76.994977170668733",38.8832235876387
cluster 19,009508,property,-77.0014882513091,2019-05-12T01:27:53.000,theft/other,midnight,142835,4,5,2019,property|theft/other,,4D2,406,6,009508 1,precinct 66,399871,5200 - 5299 block of 3rd street ne,2019-05-12T00:35:57.000,19081398,theft/other,19081398-01,5A,2019-05-12T05:27:34.000Z,others,"38.953424375963408,-77.001490538575183",38.9534165771178
cluster 26,006500,violent,-77.001313970179,2019-05-16T23:00:26.000,assault w/dangerous weapon,midnight,135436,1,6,2019,violent|assault w/dangerous weapon,capitol hill,1D3,106,3,006500 1,precinct 89,399886,300 - 399 block of pennsylvania avenue se,2019-05-16T22:40:14.000,19084442,assault w/dangerous weapon,19084442-01,6B,2019-05-17T05:52:07.000Z,gun,"38.886771768034599,-77.001316253318564",38.8867639826187
cluster 6,010100,property,-77.0355600852108,,theft/other,midnight,137186.09,2,2,2019,property|theft/other,downtown,2D3,207,6,010100 2,precinct 17,396915.49,1500 - 1599 block of k street nw,2019-05-17T01:17:43.000,19084480,theft/other,19084480-01,2B,2019-05-17T06:18:44.000Z,others,"38.902531818505089,-77.03556237997617",38.9025240311872
cluster 27,007200,property,-77.0058774832107,2019-03-25T08:15:00.000,theft f/auto,day,134352,1,6,2019,property|theft f/auto,capitol riverfront,1D3,106,7,007200 2,precinct 131,399490,1100 - 1199 block of 1st street se,2019-03-22T19:00:00.000,19400417,theft f/auto,19400417-01,6D,2019-03-25T13:51:27.000Z,others,"38.877006533624751,-77.005879767175998",38.8769987503491
cluster 6,010700,property,-77.0372743013814,2019-03-19T12:15:00.000,theft/other,day,137682,2,2,2019,property|theft/other,,2D3,208,6,010700 2,precinct 17,396767,1600 - 1614 block of rhode island avenue nw,2019-03-01T12:15:00.000,19400425,theft/other,19400425-01,2B,2019-03-20T16:42:40.000Z,others,"38.906998616588169,-77.037276596953447",38.9069908284336
cluster 31,007809,property,-76.9292265999209,2019-03-28T08:40:00.000,theft/other,day,137111,6,7,2019,property|theft/other,,6D1,608,6,007809 1,precinct 94,406139,4916 - 5067 block of jay street ne,2019-03-26T08:40:00.000,19400434,theft/other,19400434-01,7C,2019-03-28T12:42:03.000Z,others,"38.901839359681453,-76.929228861525033",38.9018315685433
cluster 25,010600,property,-77.0058913326057,2019-03-20T10:40:00.000,theft/other,day,137478,5,6,2019,property|theft/other,noma,5D1,501,6,010600 2,precinct 83,399489,1151 - 1199 block of 1st street ne,2019-03-19T10:40:00.000,19400439,theft/other,19400439-01,6C,2019-03-26T14:51:16.000Z,others,"38.905166711591136,-77.005893618293015",38.9051589226356
cluster 3,004300,property,-77.0319520765246,2019-04-02T06:00:00.000,theft/other,day,138753,3,2,2019,property|theft/other,,3D2,305,6,004300 2,precinct 141,397229,1921 - 1999 block of 14th street nw,2019-04-01T23:00:00.000,19400448,theft/other,19400448-01,2B,2019-04-04T15:53:00.000Z,others,"38.916648127342548,-77.031954371029272",38.9166403370442
cluster 7,004901,violent,-77.0234640164033,2019-04-22T20:10:25.000,assault w/dangerous weapon,evening,138304,3,6,2019,violent|assault w/dangerous weapon,,3D3,307,3,004901 1,precinct 21,397965,800 - 899 block of r street nw,2019-04-22T18:50:53.000,19068466,assault w/dangerous weapon,19068466-01,6E,2019-04-23T00:10:18.000Z,gun,"38.912605397188941,-77.023466308017561",38.9125976073888
cluster 2,003000,property,-77.0327305534988,2019-04-22T21:47:11.000,theft/other,evening,140182,3,1,2019,property|theft/other,,3D1,302,6,003000 1,precinct 39,397162,3100 - 3299 block of 14th street nw,2019-04-22T20:25:16.000,19068510,theft/other,19068510-01,1A,2019-04-23T01:43:03.000Z,others,"38.929520805242319,-77.03273284903338",38.9295130123787
cluster 21,003301,property,-77.0105972565717,,motor vehicle theft,midnight,139033,3,5,2019,property|motor vehicle theft,,3D2,306,8,003301 1,precinct 135,399081,1 - 99 block of w street nw,2019-04-22T22:12:36.000,19068582,motor vehicle theft,19068582-01,5E,2019-04-23T03:28:24.000Z,others,"38.919174348806301,-77.010599544580302",38.919166557202
cluster 17,001901,property,-77.0257444006317,2019-04-22T23:00:54.000,theft/other,midnight,144596,4,4,2019,property|theft/other,,4D1,402,6,001901 4,precinct 59,397769,6500  - 6599 block of piney branch road nw,2019-04-22T22:53:29.000,19068588,theft/other,19068588-01,4B,2019-04-23T03:30:42.000Z,others,"38.969285089678017,-77.02574669642614",38.9692772885443
cluster 36,007502,property,-76.9730960396179,2019-04-23T00:38:07.000,motor vehicle theft,midnight,132676,7,8,2019,property|motor vehicle theft,,7D1,701,8,007502 1,precinct 134,402335,2301 - 2399 block of good hope court se,2019-04-22T22:58:21.000,19068596,motor vehicle theft,19068596-01,8B,2019-04-23T05:06:57.000Z,others,"38.861905490891893,-76.973098312456059",38.8618977094444
cluster 8,005900,property,-77.017200188837,2019-04-23T01:30:37.000,theft/other,midnight,136963,1,2,2019,property|theft/other,downtown,1D1,101,6,005900 1,precinct 143,398508,400 - 457 block of massachusetts avenue nw,2019-04-23T01:20:55.000,19068648,theft/other,19068648-01,2C,2019-04-23T05:43:11.000Z,others,"38.900526290330106,-77.017202477762766",38.9005185027319
cluster 21,003302,property,-77.0134678114066,2019-04-23T02:12:31.000,theft/other,midnight,138600,3,5,2019,property|theft/other,,3D2,308,6,003302 1,precinct 19,398832,104 - 199 block of rhode island avenue nw,2019-04-23T02:04:16.000,19068653,theft/other,19068653-01,5E,2019-04-23T08:16:00.000Z,others,"38.915273445281116,-77.013470100070862",38.9152656545703
cluster 26,007100,property,-76.9867809044198,2019-04-27T13:50:33.000,theft/other,day,134664,1,6,2019,property|theft/other,,1D3,106,6,007100 2,precinct 91,401147,1350 - 1399 block of potomac avenue se,2019-04-27T13:30:39.000,19071752,theft/other,19071752-01,6B,2019-04-27T18:44:08.000Z,others,"38.87981655320106,-76.986783182609756",38.8798087686474
cluster 9,010500,property,-77.01638988128,2019-04-27T14:40:22.000,theft f/auto,evening,135355,1,6,2019,property|theft f/auto,southwest,1D1,103,7,010500 2,precinct 128,398578,300 - 399 block of c street sw,2019-04-27T12:55:01.000,19071782,theft f/auto,19071782-01,6D,2019-04-27T20:27:17.000Z,others,"38.886040945981549,-77.016392169069434",38.8860331612748
cluster 23,008904,property,-76.9799405098428,,theft/other,evening,137077,5,5,2019,property|theft/other,,5D3,507,6,008904 2,precinct 79,401740,1600 - 1699 block of maryland avenue ne,2019-04-27T18:05:28.000,19071900,theft/other,19071900-01,5D,2019-04-27T23:03:51.000Z,others,"38.901552788657312,-76.979942787227358",38.9015449994638
cluster 12,001200,property,-77.0639179251835,2019-05-02T16:30:55.000,theft/other,evening,141888,2,3,2019,property|theft/other,,2D1,203,6,001200 4,precinct 33,394459,4200 - 4399 block of connecticut avenue nw,2019-05-02T16:15:31.000,19075032,theft/other,19075032-01,3F,2019-05-02T22:07:41.000Z,others,"38.944876069581561,-77.063920231371171",38.9448682747899
